,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
535,535,MS,M,15,R,GT3,T,1.0,2.0,other,services,course,mother,3.0,2.0,0.0,0,1.0,0,1,1,1,0.0,0.0,NaN,5.0,5.0,1.0,3.0,5.0,11,9,11,10
536,536,MS,M,15,U,LE3,A,2.0,2.0,other,other,reputation,mother,3.0,4.0,0.0,0,1.0,0,1,1,1,0.0,0.0,5.0,4.0,5.0,2.0,3.0,5.0,8,13,14,14
537,537,MS,M,15,U,LE3,A,2.0,1.0,services,services,course,mother,1.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,4.0,3.0,3.0,1.0,2.0,5.0,11,12,13,12
538,538,MS,F,16,R,LE3,T,2.0,2.0,other,other,course,mother,1.0,3.0,0.0,0,1.0,0,0,0,1,0.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,2,11,11,11
539,539,MS,F,16,U,LE3,T,NaN,1.0,NaN,other,NaN,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,8,9,10,10
540,540,MS,F,17,U,GT3,T,3.0,2.0,at_home,other,NaN,mother,2.0,1.0,0.0,0,0.0,0,0,1,1,0.0,1.0,4.0,3.0,3.0,2.0,NaN,1.0,5,9,11,11
541,541,MS,F,17,R,GT3,T,2.0,2.0,other,other,other,mother,2.0,2.0,0.0,1,0.0,1,0,1,1,0.0,0.0,5.0,1.0,3.0,1.0,1.0,5.0,0,11,9,11
542,542,MS,F,16,U,GT3,T,4.0,4.0,teacher,services,course,mother,2.0,3.0,0.0,0,1.0,0,0,1,1,1.0,1.0,5.0,3.0,NaN,1.0,4.0,5.0,1,10,11,12
543,543,MS,M,17,R,GT3,T,4.0,4.0,NaN,other,course,father,3.0,1.0,3.0,0,0.0,0,1,1,1,1.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,2,9,9,8
544,544,MS,M,17,R,LE3,T,1.0,3.0,other,other,course,father,2.0,1.0,0.0,0,0.0,0,1,1,1,0.0,1.0,5.0,1.0,2.0,3.0,3.0,5.0,2,12,11,12
545,545,MS,M,17,U,GT3,T,3.0,4.0,services,other,NaN,mother,1.0,2.0,1.0,0,1.0,0,1,0,1,1.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,8,8,9,8
546,546,MS,F,17,U,GT3,T,4.0,4.0,health,health,course,father,1.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,5.0,2.0,5.0,1.0,1.0,5.0,0,13,15,16
547,547,MS,M,16,R,LE3,T,4.0,1.0,other,at_home,other,father,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,0,10,11,11
548,548,MS,F,17,U,GT3,A,1.0,1.0,at_home,at_home,other,mother,1.0,2.0,0.0,0,0.0,0,1,1,1,1.0,1.0,4.0,5.0,5.0,1.0,2.0,3.0,2,11,10,11
549,549,MS,F,17,R,GT3,T,4.0,2.0,other,other,course,mother,2.0,2.0,0.0,1,1.0,0,0,0,1,1.0,0.0,4.0,3.0,3.0,2.0,3.0,5.0,0,17,18,18
550,550,MS,M,16,U,LE3,A,2.0,2.0,other,services,course,father,2.0,2.0,0.0,0,1.0,0,0,0,1,1.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,0,12,13,13
551,551,MS,M,17,U,GT3,T,3.0,2.0,other,other,other,father,2.0,2.0,0.0,0,1.0,1,0,1,1,1.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,0,13,14,13
552,552,MS,M,19,U,GT3,T,1.0,1.0,other,other,other,mother,1.0,2.0,2.0,0,1.0,0,1,1,0,1.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,2,9,9,10
553,553,MS,M,17,U,LE3,A,1.0,0.0,other,other,home,mother,1.0,1.0,0.0,0,0.0,0,0,1,1,0.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4,11,11,12
554,554,MS,F,17,R,GT3,T,1.0,1.0,at_home,at_home,course,father,2.0,1.0,0.0,0,1.0,0,1,1,0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,4.0,3,10,11,10
555,555,MS,F,16,R,GT3,T,1.0,2.0,NaN,other,home,father,1.0,3.0,0.0,1,1.0,0,0,0,1,1.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,5,13,14,13
556,556,MS,M,16,R,LE3,T,1.0,2.0,other,at_home,course,mother,1.0,1.0,0.0,0,0.0,0,0,1,1,0.0,0.0,4.0,4.0,4.0,2.0,4.0,5.0,4,9,10,11
557,557,MS,F,17,R,GT3,T,3.0,1.0,other,other,course,mother,2.0,2.0,3.0,0,1.0,0,1,0,1,1.0,1.0,5.0,4.0,4.0,1.0,1.0,5.0,2,7,9,10
558,558,MS,M,17,R,GT3,T,2.0,2.0,other,other,course,mother,2.0,1.0,0.0,0,0.0,0,1,1,0,0.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,0,8,13,10
559,559,MS,M,18,R,GT3,T,1.0,0.0,at_home,at_home,course,other,NaN,1.0,1.0,1,1.0,0,0,1,1,0.0,0.0,4.0,3.0,2.0,1.0,1.0,4.0,0,12,12,13
560,560,MS,M,17,R,GT3,T,1.0,1.0,other,services,course,mother,2.0,1.0,0.0,0,1.0,0,1,0,1,1.0,1.0,4.0,5.0,5.0,1.0,3.0,2.0,0,10,9,10
561,561,MS,M,18,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,0.0,0.0,4.0,3.0,3.0,1.0,4.0,5.0,6,10,9,10
562,562,MS,F,16,R,LE3,T,2.0,2.0,other,services,course,father,1.0,2.0,0.0,0,0.0,0,1,1,1,0.0,1.0,NaN,4.0,3.0,1.0,1.0,1.0,0,11,13,12
563,563,MS,M,17,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,1.0,1.0,0,0.0,0,1,1,1,0.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,0,7,0,0
564,564,MS,M,16,R,GT3,T,3.0,2.0,services,other,course,father,2.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,4.0,5.0,5.0,2.0,3.0,5.0,2,11,9,10
565,565,MS,M,16,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,4.0,5.0,5.0,2.0,4.0,5.0,0,10,10,9
566,566,MS,M,18,R,GT3,T,1.0,NaN,services,other,course,other,2.0,1.0,1.0,0,1.0,0,0,1,0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,2,9,7,9
567,567,MS,M,18,R,GT3,T,3.0,2.0,services,other,course,mother,1.0,1.0,1.0,0,0.0,0,0,1,0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,5.0,0,4,0,0
568,568,MS,M,19,U,GT3,T,3.0,2.0,at_home,services,course,mother,2.0,1.0,3.0,0,0.0,0,1,1,1,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,4,6,11,9
569,569,MS,M,18,U,GT3,T,3.0,3.0,at_home,at_home,course,mother,1.0,2.0,2.0,0,1.0,0,1,1,0,1.0,0.0,4.0,4.0,5.0,1.0,3.0,3.0,9,4,8,8
570,570,MS,M,16,R,GT3,T,2.0,2.0,services,services,course,mother,2.0,1.0,0.0,0,1.0,0,1,1,1,1.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,6,7,8,8
571,571,MS,M,19,U,GT3,T,2.0,1.0,at_home,other,course,other,2.0,1.0,3.0,0,0.0,0,1,0,0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,5.0,4,8,9,9
572,572,MS,F,16,U,GT3,A,3.0,2.0,services,NaN,course,mother,2.0,2.0,2.0,0,1.0,0,1,1,1,0.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,8,5,5,7
573,573,MS,F,17,U,GT3,T,1.0,1.0,other,at_home,course,mother,1.0,1.0,0.0,0,1.0,0,1,1,1,0.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,9,7,9,10
574,574,MS,M,20,R,NaN,NaN,1.0,1.0,other,other,course,other,2.0,1.0,1.0,0,1.0,0,0,1,0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,12,8,11,10
575,575,MS,F,18,R,GT3,A,4.0,3.0,services,services,course,mother,1.0,1.0,0.0,0,1.0,0,0,1,1,NaN,0.0,5.0,4.0,4.0,3.0,4.0,2.0,8,10,11,10
576,576,MS,M,18,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,1.0,0.0,0,1.0,0,0,0,1,1.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,8,9,10,11
577,577,MS,M,19,R,GT3,T,1.0,1.0,other,services,home,other,3.0,2.0,1.0,0,0.0,0,0,1,1,1.0,0.0,5.0,NaN,4.0,3.0,3.0,2.0,8,10,9,11
578,578,MS,M,17,U,GT3,T,3.0,3.0,health,NaN,course,mother,2.0,2.0,NaN,0,NaN,0,0,1,1,1.0,0.0,4.0,5.0,4.0,2.0,3.0,3.0,4,8,9,10
579,579,MS,M,18,U,LE3,T,1.0,3.0,at_home,services,course,mother,1.0,1.0,0.0,0,0.0,0,0,1,0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,0,9,10,9
580,580,MS,M,19,R,GT3,T,1.0,1.0,other,other,home,other,3.0,1.0,1.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,4.0,3.0,3.0,5.0,4,8,9,10
581,581,MS,F,18,U,GT3,A,1.0,2.0,at_home,other,course,mother,2.0,2.0,2.0,0,1.0,0,0,1,1,0.0,0.0,4.0,3.0,3.0,1.0,1.0,5.0,2,6,8,8
582,582,MS,F,19,U,LE3,A,1.0,1.0,at_home,other,course,mother,1.0,1.0,0.0,0,1.0,0,0,1,0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,5.0,0,6,8,7
583,583,MS,F,18,R,GT3,T,2.0,2.0,other,other,other,mother,2.0,1.0,1.0,0,0.0,0,0,1,0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,0,8,6,0
584,584,MS,F,17,R,GT3,T,0.0,0.0,at_home,other,course,mother,2.0,1.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,3.0,1.0,1.0,5.0,0,10,11,11
585,585,MS,F,17,R,LE3,A,3.0,1.0,other,at_home,course,other,2.0,NaN,0.0,0,1.0,1,0,1,0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,3.0,5,8,7,8
586,586,MS,F,17,U,GT3,T,4.0,2.0,teacher,services,home,mother,1.0,2.0,0.0,1,1.0,0,1,1,1,1.0,0.0,NaN,5.0,5.0,1.0,3.0,5.0,0,8,8,0
587,587,MS,F,18,R,LE3,NaN,2.0,2.0,services,services,course,mother,1.0,2.0,1.0,0,1.0,0,1,1,1,1.0,0.0,2.0,3.0,3.0,1.0,2.0,4.0,3,7,6,8
588,588,MS,F,17,U,GT3,T,4.0,1.0,health,at_home,course,mother,1.0,1.0,0.0,0,1.0,0,0,1,1,0.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,0,8,10,9
589,589,MS,F,17,U,LE3,T,1.0,2.0,at_home,other,course,father,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,5.0,5.0,1.0,1.0,NaN,3.0,0,7,10,10
590,590,MS,F,18,U,GT3,T,1.0,1.0,other,other,NaN,mother,3.0,2.0,2.0,0,0.0,0,1,1,1,0.0,1.0,3.0,4.0,4.0,2.0,2.0,5.0,3,7,8,7
591,591,MS,F,18,U,GT3,T,2.0,2.0,services,at_home,reputation,father,2.0,2.0,0.0,0,0.0,0,1,0,1,1.0,0.0,4.0,3.0,5.0,1.0,1.0,1.0,2,12,13,14
592,592,MS,F,17,U,GT3,T,3.0,3.0,services,services,course,mother,2.0,1.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,0,11,12,13
593,593,MS,F,18,U,LE3,A,1.0,2.0,at_home,other,NaN,mother,2.0,2.0,0.0,0,0.0,0,0,1,1,1.0,0.0,4.0,4.0,3.0,1.0,2.0,4.0,0,12,13,14
594,594,MS,F,18,U,GT3,T,4.0,4.0,teacher,teacher,reputation,mother,2.0,2.0,0.0,0,0.0,0,1,0,1,1.0,0.0,4.0,3.0,5.0,1.0,2.0,1.0,0,18,18,18
595,595,MS,M,18,U,LE3,T,4.0,4.0,services,other,reputation,mother,1.0,1.0,0.0,0,1.0,0,1,1,1,1.0,0.0,5.0,4.0,5.0,1.0,1.0,5.0,3,17,17,17
596,596,MS,F,17,U,GT3,T,4.0,2.0,other,other,course,mother,2.0,NaN,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,0,17,18,18
597,597,MS,F,18,R,GT3,T,2.0,2.0,at_home,other,course,mother,3.0,2.0,1.0,0,0.0,0,1,1,1,0.0,NaN,4.0,3.0,3.0,1.0,1.0,4.0,0,9,0,0
598,598,MS,M,18,U,LE3,T,1.0,2.0,at_home,services,home,mother,2.0,1.0,0.0,0,1.0,0,0,0,1,0.0,0.0,4.0,1.0,4.0,5.0,5.0,1.0,8,10,11,11
599,599,MS,M,18,R,GT3,T,4.0,4.0,at_home,services,other,mother,3.0,1.0,0.0,0,1.0,1,1,1,1,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,5,12,13,14
600,600,MS,M,17,R,GT3,T,1.0,1.0,other,services,other,father,3.0,1.0,0.0,0,0.0,0,0,0,0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,4.0,4,12,13,14
601,601,MS,F,18,U,GT3,NaN,2.0,2.0,other,other,course,mother,2.0,2.0,0.0,0,1.0,0,0,0,1,1.0,1.0,1.0,3.0,1.0,1.0,NaN,2.0,4,8,8,10
602,602,MS,F,18,U,LE3,T,2.0,2.0,services,services,course,father,2.0,3.0,0.0,0,0.0,0,0,1,1,1.0,1.0,5.0,4.0,5.0,1.0,4.0,3.0,0,11,12,13
603,603,MS,F,18,R,LE3,A,4.0,2.0,teacher,other,reputation,mother,1.0,2.0,0.0,0,0.0,0,1,1,1,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,0,5,0,0
604,604,MS,F,18,U,GT3,T,1.0,1.0,at_home,services,course,mother,3.0,2.0,1.0,0,0.0,0,0,1,0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,2,9,10,10
605,605,MS,F,19,U,GT3,T,1.0,1.0,at_home,services,other,father,2.0,1.0,1.0,0,0.0,0,0,1,0,0.0,0.0,5.0,5.0,5.0,2.0,3.0,2.0,0,5,0,0
606,606,MS,F,17,U,GT3,T,4.0,2.0,teacher,other,course,father,2.0,4.0,0.0,0,0.0,0,0,1,1,1.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,0,18,18,18
607,607,MS,F,17,R,LE3,A,2.0,1.0,services,other,reputation,mother,2.0,2.0,NaN,0,0.0,0,1,1,1,1.0,1.0,5.0,3.0,3.0,1.0,2.0,NaN,5,11,11,12
608,608,MS,F,18,U,LE3,A,1.0,1.0,at_home,services,course,NaN,1.0,2.0,0.0,0,0.0,0,0,1,1,0.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,2,8,10,11
609,609,MS,F,18,U,GT3,T,1.0,2.0,at_home,at_home,course,father,2.0,2.0,0.0,0,1.0,0,0,1,0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0,11,11,12
610,610,MS,F,19,R,GT3,A,1.0,1.0,at_home,at_home,course,other,2.0,2.0,3.0,0,1.0,0,1,1,0,0.0,1.0,3.0,5.0,4.0,1.0,4.0,1.0,0,8,0,0
611,611,MS,F,18,R,GT3,T,2.0,2.0,services,other,home,mother,2.0,3.0,0.0,0,0.0,0,0,1,1,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,5,14,14,15
612,612,MS,M,17,R,GT3,T,4.0,3.0,services,other,home,mother,2.0,2.0,1.0,0,1.0,1,1,0,1,1.0,NaN,4.0,5.0,5.0,1.0,3.0,2.0,4,10,11,11
613,613,MS,F,18,U,GT3,T,3.0,3.0,services,services,course,father,1.0,2.0,0.0,0,1.0,0,0,1,1,0.0,1.0,5.0,3.0,4.0,1.0,1.0,5.0,0,10,10,10
614,614,MS,F,17,R,GT3,T,4.0,4.0,teacher,services,other,father,2.0,2.0,0.0,0,1.0,1,1,1,1,1.0,0.0,4.0,3.0,3.0,1.0,2.0,5.0,2,12,12,12
615,615,MS,F,17,U,LE3,A,3.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,0,0.0,0,0,1,1,0.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,0,15,14,15
616,616,MS,M,18,U,LE3,T,1.0,1.0,other,services,home,father,2.0,1.0,0.0,0,0.0,0,0,0,1,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2,14,13,14
617,617,MS,F,18,U,LE3,NaN,1.0,1.0,at_home,services,course,father,2.0,3.0,0.0,0,0.0,0,0,1,1,1.0,0.0,5.0,3.0,2.0,1.0,1.0,4.0,0,19,17,18
618,618,MS,F,18,R,LE3,A,1.0,2.0,at_home,other,course,mother,3.0,2.0,0.0,0,0.0,0,0,1,1,0.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,0,16,15,15
619,619,MS,F,18,U,GT3,NaN,3.0,3.0,services,services,other,mother,2.0,2.0,0.0,0,1.0,0,0,1,1,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,6,13,12,13
620,620,MS,F,17,U,LE3,T,4.0,4.0,at_home,at_home,course,mother,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,1.0,2.0,NaN,4.0,1.0,1.0,1.0,4,15,14,15
621,621,MS,F,17,R,GT3,T,1.0,2.0,other,services,course,father,2.0,2.0,0.0,0,0.0,0,0,0,1,0.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,0,13,13,13
622,622,MS,M,18,R,GT3,T,1.0,3.0,at_home,other,course,mother,2.0,2.0,0.0,0,1.0,1,0,1,1,0.0,0.0,3.0,3.0,4.0,2.0,4.0,3.0,0,8,10,9
623,623,MS,M,18,U,LE3,T,4.0,4.0,teacher,services,other,mother,NaN,3.0,0.0,0,0.0,0,0,1,1,1.0,NaN,4.0,2.0,2.0,2.0,2.0,5.0,0,15,16,16
624,624,MS,F,17,R,GT3,T,1.0,1.0,other,services,reputation,mother,3.0,1.0,1.0,0,1.0,0,0,1,1,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,0,8,8,9
625,625,MS,F,18,U,GT3,T,2.0,3.0,at_home,services,course,father,2.0,1.0,0.0,0,1.0,0,0,1,1,1.0,1.0,5.0,2.0,3.0,1.0,2.0,4.0,0,10,10,10
626,626,MS,F,18,R,GT3,T,4.0,4.0,other,teacher,other,father,3.0,2.0,0.0,0,1.0,0,0,0,1,1.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,0,7,5,0
627,627,MS,M,18,R,LE3,T,1.0,2.0,at_home,services,other,father,3.0,1.0,0.0,0,1.0,0,1,1,0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3,9,10,10
628,628,MS,F,17,U,GT3,T,2.0,2.0,other,at_home,home,mother,1.0,3.0,0.0,0,0.0,0,1,1,1,0.0,1.0,3.0,4.0,3.0,1.0,NaN,3.0,8,10,11,12
629,629,MS,F,17,R,GT3,T,1.0,2.0,other,other,course,mother,1.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,3.0,5.0,5.0,1.0,3.0,1.0,4,7,8,9
630,630,MS,F,18,R,LE3,T,4.0,4.0,other,other,reputation,mother,2.0,3.0,0.0,0,0.0,0,0,1,1,1.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,0,15,17,17
631,631,MS,F,18,R,GT3,T,1.0,1.0,other,other,home,mother,4.0,3.0,0.0,0,0.0,0,0,1,1,1.0,0.0,4.0,3.0,2.0,1.0,2.0,4.0,4,10,11,12
632,632,MS,F,19,R,GT3,T,1.0,1.0,at_home,NaN,course,other,2.0,2.0,NaN,0,1.0,0,0,1,1,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4,7,8,9
633,633,MS,F,18,R,LE3,T,4.0,4.0,teacher,services,course,mother,1.0,2.0,0.0,0,0.0,0,1,1,1,1.0,0.0,5.0,4.0,3.0,3.0,4.0,2.0,1,13,14,14
634,634,MS,F,18,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,2.0,0.0,0,0.0,0,0,1,1,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1,16,16,16
635,635,MS,F,17,R,GT3,T,3.0,1.0,at_home,other,reputation,mother,1.0,2.0,0.0,0,1.0,0,1,0,1,1.0,0.0,4.0,5.0,4.0,2.0,3.0,1.0,10,8,9,9
636,636,MS,M,18,U,GT3,T,4.0,4.0,teacher,teacher,home,father,1.0,2.0,0.0,0,0.0,0,1,0,1,1.0,0.0,3.0,2.0,NaN,1.0,4.0,2.0,4,17,18,19
637,637,MS,M,18,R,GT3,T,2.0,1.0,other,other,other,mother,2.0,1.0,0.0,0,0.0,0,1,0,1,1.0,1.0,4.0,4.0,3.0,1.0,3.0,5.0,0,7,7,0
638,638,MS,M,17,U,GT3,T,NaN,3.0,other,services,home,father,2.0,2.0,0.0,0,0.0,0,1,1,1,1.0,0.0,4.0,4.0,3.0,1.0,1.0,3.0,4,14,15,16
639,639,MS,M,19,R,GT3,T,1.0,1.0,other,services,other,mother,2.0,1.0,1.0,0,0.0,0,0,1,1,0.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,0,5,8,0
640,640,MS,M,18,R,GT3,T,4.0,2.0,other,other,home,father,2.0,1.0,1.0,0,0.0,1,0,1,1,0.0,0.0,5.0,4.0,3.0,4.0,3.0,3.0,0,7,7,0
641,641,MS,F,18,R,GT3,T,2.0,2.0,at_home,other,other,mother,2.0,3.0,0.0,0,0.0,0,0,1,1,0.0,0.0,5.0,3.0,3.0,1.0,3.0,4.0,0,14,17,15
642,642,MS,F,17,U,GT3,T,4.0,3.0,teacher,other,other,mother,2.0,2.0,0.0,0,0.0,0,0,1,1,1.0,0.0,5.0,5.0,4.0,1.0,1.0,1.0,0,6,9,11
643,643,MS,F,18,R,GT3,T,4.0,4.0,teacher,at_home,reputation,mother,3.0,1.0,0.0,0,1.0,0,1,1,1,1.0,1.0,4.0,4.0,3.0,2.0,2.0,5.0,4,7,9,10
644,644,MS,F,19,R,GT3,T,2.0,3.0,services,other,course,mother,1.0,3.0,1.0,0,0.0,0,1,0,1,1.0,0.0,5.0,4.0,2.0,1.0,2.0,5.0,4,10,11,10
645,645,MS,F,18,U,NaN,T,3.0,NaN,teacher,services,course,mother,1.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,3.0,4.0,1.0,1.0,1.0,4,15,15,16
646,646,MS,F,18,U,GT3,T,1.0,NaN,other,other,course,mother,2.0,2.0,0.0,0,0.0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,6,11,12,9
647,647,MS,M,17,U,LE3,T,3.0,1.0,services,services,course,mother,2.0,1.0,0.0,0,0.0,0,0,0,1,1.0,0.0,2.0,4.0,5.0,3.0,4.0,2.0,6,10,10,10
648,648,MS,M,18,R,LE3,T,3.0,2.0,services,other,course,mother,3.0,1.0,0.0,0,0.0,0,0,0,1,1.0,0.0,4.0,4.0,1.0,3.0,4.0,5.0,4,10,11,11
